views,duration,caption,verified_status,likes,comments,shares,downloads
259019.0,17,i learned  in a discussion board a claim that windshield wipers were invented in 1905,0,84346.0,959.0,18718.0,1860.0
392440.0,5,i learned  in a discussion board a claim that the origins of the banjo instrument begin in africa,0,190433.0,73.0,12547.0,2299.0
279397.0,32,i learned  in a discussion board a claim that vinyl record sales now surpass compact disc sales,0,41781.0,137.0,6137.0,875.0
563845.0,25,"i learned  in a discussion board a claim that the oldest surviving song is around 3,500 years old",0,216140.0,1297.0,14245.0,4534.0
761793.0,7,"i learned  in a discussion board a claim that the best selling single of all time is ""white christmas"" by bing crosby",0,458543.0,2800.0,78728.0,5013.0
347880.0,52,i learned  in a discussion board a claim that half of retail purchases are now made through a mobile device,0,28233.0,55.0,8081.0,229.0
171671.0,44,i learned  in a discussion board a claim that american basketball legend wilt chamberlain never fouled out of a game,0,49910.0,127.0,12684.0,220.0
521187.0,42,"i learned  in a discussion board a claim that shanghai, china has the world's longest subway system",0,292597.0,63.0,23457.0,1855.0
392882.0,20,i learned  in a discussion board a claim that the first cruise ship set sail in 1900,0,10029.0,8.0,538.0,20.0
322735.0,17,i learned  in a discussion board a claim that an octopus has three hearts,0,196651.0,2422.0,56533.0,4863.0
662153.0,41,i learned  in a discussion board a claim that the volcano olympus mons on mars is over 3 times taller than mount everest,0,14910.0,30.0,5181.0,326.0
311355.0,50,i learned  in a discussion board a claim that sound actually travels in space,0,145064.0,87.0,38927.0,1703.0
569861.0,59,i learned  in a discussion board a claim that there’s a planet made of diamonds two times the size of earth,0,313174.0,392.0,66295.0,900.0
801852.0,56,i learned  in a discussion board a claim that there are currently 6 spacecrafts on mars,0,269594.0,1016.0,7035.0,2132.0
662472.0,5,i learned  in a discussion board a claim that there might be a huge planet in this solar system,0,63539.0,37.0,4548.0,119.0
543841.0,5,i learned  in a discussion board a claim that mars has running water,0,359381.0,314.0,75241.0,2368.0
513057.0,32,i learned  in a discussion board a claim that marie curie is the only person with two nobel prizes in different sciences,0,188931.0,1848.0,21043.0,3086.0
791713.0,45,i learned  in a discussion board a claim that it is illegal to waste food in french supermarkets,0,327847.0,121.0,120214.0,5963.0
6580.0,24,i learned  in a discussion board a claim that bathwater stays warmer for a longer duration with bubbles,0,3855.0,24.0,847.0,60.0
544579.0,25,i learned  in a discussion board a claim that the pupil of a goat is rectangular,0,75798.0,279.0,11934.0,1150.0
23212.0,37,i learned  in a discussion board a claim that china owns all of the pandas in the world,0,13070.0,184.0,4247.0,301.0
632807.0,28,i learned  in a discussion board a claim that antarctica is the only continent without any reptiles or snakes,0,385972.0,549.0,113662.0,1044.0
369283.0,10,i learned  in a discussion board a claim that australia has the most number of venomous snakes worldwide,0,72886.0,113.0,19165.0,1634.0
630384.0,45,i learned  in a discussion board a claim that artificial banana flavoring is based on an extinct banana type,0,23618.0,48.0,4243.0,277.0
360269.0,32,"i learned  in a discussion board a claim that your heart beats 100,000 times a day",0,141926.0,331.0,10296.0,3180.0
251314.0,33,i learned  in a discussion board a claim that the netherlands is home to the population of tallest humans on earth,0,90740.0,588.0,13670.0,1865.0
780089.0,13,i learned  in a discussion board a claim that the longest location name on the planet earth is 85 letters in english.,0,273797.0,513.0,58233.0,1268.0
475925.0,12,i learned  in a discussion board a claim that the eye of an ostrich is bigger than its brain,0,284249.0,876.0,62152.0,1512.0
320096.0,24,i learned  in a discussion board a claim that the continental tectonic plates move at the same rate that fingernails grow,0,90444.0,231.0,4945.0,713.0
93240.0,21,i learned  in a discussion board a claim that most children in the world are born on a thursday,0,60794.0,187.0,3862.0,702.0
27335.0,29,i learned  in a discussion board a claim that outerspace partly smells like diesel fuel and barbeque,0,5617.0,15.0,396.0,35.0
471520.0,6,i learned  in a discussion board a claim that pineapples are named after pinecones,0,39537.0,5.0,6372.0,529.0
805553.0,44,i learned  in a discussion board a claim that bottled water has an expiration date,0,325115.0,286.0,61103.0,2994.0
157132.0,32,i learned  in a discussion board a claim that the most successful predator is a wild dog,0,51814.0,302.0,1525.0,514.0
684108.0,25,"i learned  in a discussion board a claim that in a deck of cards, the king of hearts is the only king without a mustache",0,17045.0,63.0,5550.0,411.0
471788.0,20,i learned  in a discussion board a claim that the opposite sides of dice will always equal 7,0,139731.0,237.0,35515.0,1889.0
91522.0,40,i learned  in a discussion board a claim that the average american spends time totalling 2.5 days annually looking for lost items,0,55293.0,28.0,5260.0,274.0
600792.0,56,i learned  in a discussion board a claim that baby spiders are called spiderlings,0,221363.0,720.0,52891.0,1771.0
72065.0,37,i learned  in a discussion board a claim that violin bows are made from horsehair,0,11364.0,7.0,1508.0,122.0
220822.0,34,i learned  in a discussion board a claim that redwoods are the tallest trees,0,146902.0,147.0,19712.0,1487.0
473296.0,18,i learned  in a discussion board a claim that strawberries are the only known fruit to grow their seeds externally,0,54409.0,138.0,164.0,584.0
378090.0,12,i learned  on a website that the largest rock on earth is in australia,0,224257.0,146.0,11102.0,4190.0
164007.0,33,i learned  on a website that bangkok's full name has 163 letters,0,3633.0,41.0,1216.0,89.0
46991.0,36,i learned  on a website that there are about 582 million entrepreneurs in the world,1,19040.0,3.0,2324.0,12.0
219126.0,12,i learned  on a website that the total number of multinational companies investing in green initiatives has increased by 35% since 2020,0,116257.0,58.0,30904.0,1481.0
231976.0,11,i learned  on a website that the average british driver will spend around 99 days of their life stuck in traffic,0,32492.0,33.0,8882.0,717.0
381823.0,22,"i learned  on a website that the most recorded song in history is ""summertime"" written by george gershwin and dorothy heyward",0,213506.0,2668.0,83831.0,4478.0
128794.0,8,i learned  on a website that the japanese word ‘karaoke’ comes from a phrase meaning ’empty orchestra’,0,53863.0,70.0,4508.0,308.0
532681.0,52,i learned  on a website that the average user checks their mobile phone around 150 times each day,0,81711.0,294.0,21133.0,1266.0
172123.0,31,"i learned  on a website that 1920 was the last time the event ""tug-of-war"" was played in the summer olympics",0,23867.0,83.0,4271.0,200.0
227375.0,41,"i learned  on a website that at the first modern olympics, winners were awarded silver medals",0,140006.0,20.0,47470.0,43.0
743307.0,37,i learned  on a website that the busiest airport in the world is in the united states,0,245805.0,237.0,66204.0,2226.0
784771.0,29,i learned  on a website that the longest possible train journey in the world is from portugal to singapore,0,14854.0,36.0,4089.0,92.0
239344.0,13,"i learned  on a website that london, england has the world's oldest subway system",0,18272.0,51.0,3612.0,429.0
921840.0,28,i learned  on a website that the cheetah is the fastest land animal on earth,0,611991.0,1008.0,182688.0,2332.0
434789.0,53,i learned  on a website that adult cats only meow to humans,0,209787.0,1547.0,66475.0,3108.0
381851.0,50,i learned  on a website that koalas sleep up to 22 hours per day,0,157076.0,449.0,18298.0,1251.0
969938.0,32,i learned  on a website that some sharks can glow in the dark,0,54508.0,77.0,9912.0,415.0
580151.0,57,i learned  on a website that australia is wider than the moon,0,79975.0,362.0,7580.0,1568.0
955802.0,55,i learned  on a website that neptune’s winds are the fastest in the solar system,0,550731.0,3315.0,133291.0,10880.0
473549.0,33,"i learned  on a website that about once a year, an asteroid the size of a car enters earth’s atmosphere",0,52288.0,794.0,3626.0,1219.0
477525.0,16,i learned  on a website that there might be a huge planet in this solar system,0,163685.0,2136.0,61879.0,3319.0
936341.0,39,i learned  on a website that astronauts can grow as much as two inches in space,0,145055.0,22.0,2241.0,652.0
193901.0,24,i learned  on a website that the bent joint in the legs of the flamingo is its ankles,0,2510.0,0.0,844.0,43.0
165874.0,45,i learned  on a website that canned pumpkins do not contain actual pumpkins,0,51489.0,47.0,18263.0,447.0
465623.0,53,i learned  on a website that captive ravens can speak better than parrots,0,254955.0,1629.0,15253.0,3024.0
347876.0,60,i learned  on a website that artificial banana flavoring is based on an extinct banana type,0,48014.0,167.0,5285.0,914.0
989478.0,55,i learned  on a website that australia has the most number of beaches in the world,0,363676.0,4052.0,92656.0,7831.0
10653.0,9,i learned  on a website that a full jumbo jet tank has enough fuel to drive a car around the world four times,0,4881.0,62.0,1271.0,102.0
834303.0,5,i learned  on a website that millions of trees are estimated to be planted by squirrels that forgot their buried nuts,0,166613.0,1000.0,34382.0,1886.0
579439.0,38,"i learned  on a website that the canary islands are named after types of dogs, not birds",0,125392.0,41.0,33826.0,1552.0
958663.0,59,i learned  on a website that there are more than 24 time zones around the world,0,623781.0,923.0,979.0,4433.0
345321.0,9,i learned  on a website that black cats are good luck in britain and japan,0,57455.0,164.0,4515.0,646.0
729668.0,41,i learned  on a website that our sense of smell and taste decreases by 20%-50% during airplane flights,0,203634.0,89.0,24142.0,160.0
902078.0,32,i learned  on a website that neptune was the first planet that was discovered before being seen through a telescope,0,518664.0,1526.0,191348.0,2818.0
914445.0,54,i learned  on a website that the first commercial airplane flight lasted 23 minutes,0,280567.0,788.0,56986.0,1412.0
473315.0,32,i learned  on a website that jobs in the field of agriculture are the most prevalent types of jobs in the world,0,254696.0,1524.0,7918.0,3212.0
38643.0,12,i learned  on a website that triskaidekaphobia is the fear of the number 13,0,8651.0,29.0,2008.0,126.0
134202.0,17,i learned  on a website that snakes can predict earthquakes,0,20886.0,16.0,3042.0,108.0
506183.0,39,i learned  on a website that frigate birds can sleep while flying,0,320759.0,661.0,4221.0,5981.0
770045.0,24,i learned  on a website that the average american spends time totalling 2.5 days annually looking for lost items,0,275696.0,3316.0,53010.0,5692.0
362672.0,44,i learned  on a website that sloths can hold their breaths longer than dolphins,0,108254.0,127.0,23479.0,962.0
571551.0,43,i learned  on a website that ravens are always aware when someone is watching them,0,162258.0,190.0,41463.0,2445.0
11600.0,31,i learned  on a website that the roar of a lion can be heard up to 5 miles away,0,5619.0,3.0,1129.0,6.0
555755.0,10,i learned  on a website that up to 20% of power outages in the u.s. are due to squirrels chewing through the lines,0,180925.0,143.0,1817.0,1837.0
